year,cat_num,entries,cat_name,gold_beer,gold_brewery,gold_city,gold_state,silver_beer,silver_brewery,silver_city,silver_state,bronze_beer,bronze_brewery,bronze_city,bronze_state
2002,43,65,German-Style Wheat Ale,DeGroen's Weizen,Baltimore Brewing Co./DeGroen’s Beer,Baltimore,MD,Barley's Boulder Gold Hefeweizen,Barley's Casino & Brewing Company,Henderson,NV,Penn Weizen,Pennsylvania Brewing Company,Pittsburgh,PA
2002,6,15,Coffee Flavored Beer,Maxwell's Dry Stout,Basil T’s Brewery & Italian Grill,Red Bank,NJ,Cambridge Espresso Stout,John Harvard's Brew House,Cambridge,MA,Jamaican Blue Porter,Big Rock Chop & Brew House,Birmingham,MI
2002,46,33,Belgian-Style Abbey Ale,Double 02 Bear,Big Bear Brewing Company,Coral Springs,FL,Daisy Chain,Chicago Brewing Company,Las Vegas,NV,Tripel,Iron Hill Brewery & Restaurant,West Chester,PA
2002,22,34,American-Style Amber Lager,Über Brau,Big Horn Brewing Company,Lakewood,WA,Wilhelm Sebald's Oktoberfest Bier,Spanish Springs Brewing,The Villages,FL,August Schell Firebrick,August Schell Brewing Company,New Ulm,MN
2002,57,29,Other Strong Ale or Lager,Decade,Big Time Brewing Company,Seattle,WA,Dragonstooth Stout,Elysian Brewing Company & Public House,Seattle,WA,Hopasaurus Rex,Steelhead Brewing Co,Eugene,OR
2002,4,37,Fruit And Vegetable Beer,Magnolia's Peach,BJ's Restaurant & Brewery,Boulder,CO,Belgian Red,New Glarus Brewing Company,New Glarus,WI,Little Pookie's Old Ale,Steelhead Brewing Co,Eugene,OR
2002,12,12,Smoke Beer,BJ's Rauchbier,BJ's Restaurant & Brewery,Portland,OR,Pelican Smoked Porter,Redfish New Orleans Brewhouse,Boulder,CO,Alaskan Smoked Porter,Alaskan Brewing Company,Juneau,AK
2002,3,46,American-Style Wheat Beer,Raw Wheat,Blind Tiger Brewery & Restaurant,Topeka,KS,Desert Wheat,P.H. Woods Restaurant & Brewery,Moreno Valley,CA,Shiner Winter Ale,The Spoetzl Brewery,San Antonio,TX
2002,41,31,American-Style Brown Ale,Kick-Ass Brown,C.H. Evans Brewing Company,Albany,NY,Bailey's American Brown,Hub City Brewery,Lubbock,TX,Slow Down Brown,Il Vicino Brewing Company,Albuquerque,NM
2002,30,39,German-Style Kölsch / Köln-Style Kölsch,Capitol Kolsch,Capitol City Brewing Company,Washington,DC,# 10 Kolsch,Wolf Pack Brewing Company,West Yellowstone,MT,Golden Arm,Piece Brewing,Chicago,IL
2002,51,20,Foreign-Style Stout,Black Hole XXX Stout,Chelsea Brewing Company,New York,NY,Zonker Stout,Snake River Brewing Company,Jackson,WY,Gaston's Swollen Delta Stout,Redfish New Orleans Brewhouse,Boulder,CO
2002,14,38,Bohemian-Style Pilsener,Cleveland Chophouse Bohemian Pilsener,Cleveland Chophouse & Brewery,Cleveland,OH,Barmen Pilsener,Sandlot Brewery at Coors Field,Denver,CO,BoHo Pilsner,Nodding Head Brewing Company,Philadelphia,PA
2002,34,94,American-Style India Pale Ale,Drake's IPA,Drake's Brewing,San Leandro,CA,Ponderosa IPA,Prescott Brewing Company,Prescott,AZ,Scarlet Fire,Big Time Brewing Company,Seattle,WA
2002,23,45,German-Style Märzen / Oktoberfest,Octoberfest,Empire Brewing Company of Rochester,Rochester,NY,Trout Brook Octoberfest Lager,Trout Brook Brewing Company,Hartford,CT,Great Dane Oktoberfest,The Great Dane Pub & Brewing Co,Madison,WI
2002,26,14,German-Style Schwarzbier,Schwarzbier,Empire Brewing Company of Syracuse,Syracuse,NY,Black Forest Schwarzbier,Squatters Pub Brewery,Salt Lake City,UT,Springfield Schwarzbier,John Harvard's Brew House,Springfield,PA
2002,32,25,English-Style India Pale Ale,IPA,Firestone Walker Brewing,Paso Robles,CA,SLO Progress,SLO Brewing Company,San Luis Obispo,CA,Newcomb's IPA,McCoys Public House and BrewKitchen,Kansas City,MO
2002,7,9,Specialty Beer,Ashman's Abbaye Dubbel,Flossmoor Station Brewing,Flossmoor,IL,Ginger Shandy,McCoys Public House & BrewKitchen,Kansas City,MO,Maplenut Brown Ale,Tommyknocker Brewery,Idaho Springs,CO
2002,37,46,(Extra Special) Strong Bitter,Crooked River ESB,Frederick Brewing Company,Frederick,MD,Best Bitter,Boundary Bay Brewery,Bellingham,WA,Sweetwater Tavern Pale Ale,Sweetwater Tavern & Brewery,Centreville,VA
2002,29,47,Golden or Blonde Ale,Goose Island Summertime,Goose Island Beer Company,Chicago,IL,Sweetwater 420 Extra Pale Ale,Sweetwater Brewing Company,Atlanta,GA,Alaskan Pale,Alaskan Brewing Company,Juneau,AK
2002,48,51,Robust Porter,Edmund Fitzgerald Porter,Great Lakes Brewing Company,Cleveland,OH,Cutthroat Porter,Odell Brewing,Fort Collins,CO,Pig Iron Porter,Iron Hill Brewery & Restaurant,Media,PA
2002,39,29,Irish-Style Red Ale,Henry Weinhard's Amber Ale,Henry Weinhard's Brewing,Milwaukee,WI,Lumberjack Red Ale,Rock Bottom Brewery,Bellevue,WA,Irish Red,Hub City Brewery,Lubbock,TX
2002,9,20,Specialty Honey Beer,Star Spangled Ale,Hops Restaurant Bar and Brewery,Tampa,FL,Honey Blonde,SLO Brewing Company,Paso Robles,CA,Ray's Honey Rye,Boscos Brewing Company,Memphis,TN
2002,13,35,German-Style Pilsener,Hops Pilsener,Hops Restaurant Bar and Brewery,Tampa,FL,Goose Island Pils,Goose Island Beer Company,Chicago,IL,,,,
2002,35,72,American-Style Amber / Red Ale,Hoptown Paint the Town Red,Hoptown Brewing Company,Pleasanton,CA,Ruedrich's Red Seal Ale,North Coast Brewing Company,Fort Bragg,CA,Amber Waves Ale,Capitol City Brewing Company,Washington,DC
2002,15,25,Munich-Style Helles,Helles in a Handbasket,Hub City Brewery,Lubbock,TX,Helles Lager,Firestone Walker Brewing,Paso Robles,CA,French Creek Helles,Sly Fox Brewhouse & Eatery,Phoenixville,PA
2002,21,29,Vienna-Style Lager,Dos Czechies,Hub City Brewery,Lubbock,TX,Dos Rios,Glenwood Canyon Brewing,Glenwood,CO,Dockside Amber Lager,Wagner Brewing Company,Lodi,NY
2002,17,27,American-Style Light Lager,Lone Star Light,Lone Star Brewing Company,San Antonio,TX,Schaefer Light,Schaefer Brewing Company,San Antonio,TX,Rainier Light,Rainier Brewing Company,San Antonio,TX
2002,45,13,Belgian-Style Sour Ale,La Folie,New Belgium Brewing Company,Fort Collins,CO,Lip Burner Lamb-Beak,Bitter End Bistro & Brewery,Austin,TX,Flanders Red Ale,Southampton Publick House,Southampton,NY
2002,40,40,English-Style Brown Ale,Grog,Nodding Head Brewing Company,Philadelphia,PA,Old Elk Brown Ale,Walnut Brewery,Boulder,CO,Buster Nut Brown,SKA Brewing Company,Durango,CO
2002,54,29,Imperial Stout,Old Rasputin,North Coast Brewing Company,Fort Bragg,CA,Raven Maniac Stout,Prescott Brewing Company,Prescott,AZ,No Disput'n Putin Russian Imperial Stout,Michigan Brewing Co.,Webberville,MI
2002,2,25,American-Style Lager/Ale or Cream,Red Dog,Plank Road,Milwaukee,WI,Hamm's,Hamm's Brewing Company,Milwaukee,WI,Genesee Cream Ale,High Falls Brewing Company,Rochester,NY
2002,25,10,American Dark Lager,Henry Saxer Dark Lager,Portland Brewing Company,Portland,OR,Leinenkugel's Creamy Dark,Jacob Leinenkugel Brewing,Chippewa Falls,WI,Shiner Bock,The Spoetzl Brewery,San Antonio,TX
2002,27,27,Bock,Saxer Bock,Portland Brewing Company,Portland,OR,Get Off My Bock,Blue Corn Café And Brewery,Albuquerque,NM,Mactavish's Excellent Barvarian Adventure,Sandlot Brewery at Coors Field,Denver,CO
2002,20,21,American-Style Specialty Lager,Schmidt's Ice,Rainier Brewing Company,San Antonio,TX,Red Bull,Schlitz Brewing Company,San Antonio,TX,St. Ides Malt Liquor,St. Ides Brewing Company,San Antonio,TX
2002,24,13,European-Style Dark / Münchner Dunkel,Voodoo's Child,Red Star Brewery & Grille,Greensburg,PA,Dunkel,Moosejaw Pizza and Brewing,Wisconsin Dells,WI,Obscura,Mammoth Brewing Company,Mammoth,CA
2002,11,26,Wood- and Barrel-Aged Beer,Terminal Bourbon Stout,Rock Bottom Brewery,Chicago,IL,Dragon's Milk,New Holland Brewing Company,Holland,MI,Old Conundrum Barley Wine J.D.,Flossmoor Station Brewing Company -,Flossmoor,IL
2002,55,26,Old Ale or Strong Ale,Merry Prankster,Rock Bottom Brewery,Portland,OR,Celebration Brown,Island Brewing Company,Carpinteria,CA,Cabin Fever,Boundary Bay Brewery,Bellingham,WA
2002,47,27,Belgian-Style Strong Specialty Ales,Temptation,Russian River Brewing Company,Guerneville,CA,Millenium Grand Cru,BJ's Restaurant & Brewery,Portland,OR,Trouble,Rock Bottom Brewery,Bethesda,MD
2002,28,14,German-Style Doppelbock,Samuel Adams Double Bock,Samuel Adams Brewing Company,Boston,MA,Liberator Doppelbock,Angelic Brewing Company,Madison,WI,Broken Keg Icebock,Pizza Port Brewing,Carlsbad,CA
2002,19,21,American-Style Premium Lager,Schlitz Malt Liquor,Schlitz Brewing Company,San Antonio,TX,Monterey Lager,Spanish Peaks Brewing Company,King City,CA,Coors Original,Coors Brewing Company,Golden,CO
2002,56,18,Strong Scotch Ale,Fat Bastard,Silver City Brewing Company,Silverdale,WA,Prescott's Wee Heavy,Bitter End Bistro & Brewery,Austin,TX,Wee Heavy Ale,Capitol City Brewing Company,Arlington,VA
2002,38,24,Scottish-Style Ale,McAllister's Ale,Smiling Moose Brewpub & Grill,Greeley,CO,Laughing Lab Scottish Ale,Bristol Brewing Company,Colorado Springs,CO,Hope & King Scotch Ale,Minneapolis Town Hall Brewery,Minneapolis,MN
2002,8,14,Rye Beer,Rock Chuck Rye,Snake River Brewing of Lander,Lander,WY,Tailwind Rye,Blind Tiger Brewery & Restaurant,Topeka,KS,Catcher in the Rye,Rock Bottom Brewery,Arlington,VA
2002,10,32,Experimental Beer,Berliner Weisse,Southampton Publick House,Southampton,NY,Juniper Rye,BJ's Restaurant & Brewery,Chandler,AZ,Raspberry Tart,New Glarus Brewing Company,New Glarus,WI
2002,49,33,Brown Porter,Sweetwater Exodus Porter,Sweetwater Brewing Company,Atlanta,GA,Pioneer Porter,Fredericksburg Brewing Company,Fredericksburg,TX,Black Butte Porter,Deschutes Brewery,Bend,OR
2002,16,21,European-Style Pilsener,Tenaya Creek Pilsner,Tenaya Creek,Las Vegas,NV,Hermanbraü,Sandlot Brewery at Coors Field,Denver,CO,Henry Weinhard's Private Reserve,Henry Weinhard's Brewing,Milwaukee,WI
2002,33,93,American-Style Pale Ale,Rye Pale Ale,Terrapin Beer Company,Athens,GA,Piranha Pale Ale,BJ's Restaurant & Brewery,Portland,OR,IPA,SLO Brewing Company,San Luis Obispo,CA
2002,31,38,Classic English-Style Pale Ale,Annadel Pale Ale,Third Street Aleworks,Santa Rosa,CA,Urban Wilderness,Sleeping Lady Brewing Company,Anchorage,AK,Denver Pale Ale,Great Divide Brewing Company,Denver,CO
2002,50,21,Classic Irish-Style Dry Stout,Blarney Sisters Dry Irish Stout,Third Street Aleworks,Santa Rosa,CA,McDoogin's Irish Stout,Thirsty Dog Grille and Brewery,Akron/Canton,OH,Lord Stanley,Steelhead Brewing Co,Irvine,CA
2002,5,35,Herb and Spice Beer,Upland Wheat Ale,Upland Brewing Company,Bloomington,IN,Mocha Joe,Sports City Café & Brewery,La Jolla,CA,Lemongrass Wheat,Outer Banks Brewing Co.,Kill Devil Hills,NC
2002,36,23,Bitter,Full Suspension Pale Ale,Utah Brewers Cooperative,Salt Lake City,UT,8th Street Ale,Four Peaks Brewing Company,Tempe,AZ,Blue Heron Pale Ale,Bridge Port Brewing Company,Portland,OR
2002,42,24,German-Style Brown Ale,Widmer Alt,Widmer Brothers Brewing,Portland,OR,Old Town Brown,Chicago Brewing Company,Las Vegas,NV,Southampton Secret Ale,Southampton Publick House,Southampton,NY
2002,52,14,Sweet Stout,Collaborator Milk Stout,Widmer Brothers Brewing,Portland,OR,Cream Stout,Redwood Brewing Co,Flint,MI,Subjugator Stout,P.H. Woods Restaurant & Brewery,Moreno Valley,CA
2002,58,35,Barley Wine-Style Ale,Auld Gnarley Head Barleywine,Wild Duck Brewery & Restaurant,Eugene,OR,Old Bounder,Boundary Bay Brewery,Bellingham,WA,Old Herb Barleywine,Southampton Publick House,Southampton,NY
2001,49,18,Sweet Stout,Sweetness Stout,America's Brewing Company,Aurora,IL,Chocolate Stout,H.C. Berger Brewing,Fort Collins,CO,Chelsea Cream Stout,Chelsea Brewing Company,New York,NY
2001,1,5,Non-Alcoholic (Beer) Malt Beverages,O'Doul's Amber,Anheuser-Busch,St. Louis,MO,Kingsbury NA,Rainier Brewing Co.,Tumwater,WA,Pigs Eye NA,Minnesota Brewing,St. Paul,MN
2001,15,14,European-Style Pilsener,Michelob,Anheuser-Busch,St. Louis,MO,Inport/Export Buis,Brewzzi,Boca Raton,FL,Pinch Hit Pilsner,Sandlot Brewery,Denver,CO
2001,34,71,American-Style Amber / Red Ale,Calico Copper Ale,Ballast Point Brewing Co.,San Diego,CA,Hoppus Maximus,Thirsty Dog Grille and Brewery,N. Canton,OH,Woody's Hophead Red,Elk Grove Brewery Restaurant,Elk Grove,CA
2001,8,17,Specialty Beer,Big Bad Bourbon Brown,Big Horn Brewing Company,Dallas,TX,Pullman Brown Ale,Flossmoor Station,Flossmoor,IL,Ginger Shandy,McCoy's Public House and BrewKitchen,Kansas City,MO
2001,50,40,Oatmeal Stout,Lasto's Oatmeal Stout,BJ's Grill & Brewery,Portland,OR,Oatmeal Stout,SLO Brewing Company,San Luis Obispo,CA,,,,
2001,24,8,American-Style Dark Lager,Henry Weinhard's Dark,Blitz-Weinhard Brewing Co.,Tumwater,WA,Freidobrau Oktoberfest,Big Horn Brewing Company,Dallas,TX,Shiner Bock,The Spoetzl Brewery,San Antonio,TX
2001,26,34,Bock,Dunkles Bock,Boundary Bay Brewery,Bellingham,WA,Hell's Bock,Big Horn Brewing Company,Denver,CO,Mad Brewer Maibock,Church Brew Works,Pittsburgh,PA
2001,41,36,German-Style Brown Ale / Düsseldorf-Style Altbier,Boca Alt,Brewzzi,Boca Raton,FL,Otis Alt,Elk Grove Brewery Restaurant,Elk Grove,CA,Dusseldorf Altbier,Gilded Otter Brewing Co.,New Paltz,NY
2001,13,36,Bohemian-Style Pilsener,Cleveland Chophouse Bohemian Pilsner,Cleveland ChopHouse and Brewery,Cleveland,OH,Pillage Pilsner,Valhalla Microbrewery & Restaurant,Pittsburgh,PA,Czech Mate Pils,Brew Moon Restaurant & Microbrewery,Brookline,MA
2001,21,30,American-Style Amber Lager,Killians Irish Red,Coors Brewing Co.,Golden,CO,OKT-OBER-FEST,Big Horn Brewing Company,Dallas,TX,Pete's Wicked Red Rush,Pete's Brewing Company,San Antonio,TX
2001,36,34,(Extra Special) Strong Bitter,Bachelor ESB,Deschutes Brewery,Bend,OR,The Tower ESB,Bull & Bush Pub & Brewery,Denver,CO,Alaskan ESB,Alaskan Brewing & Bottling Co.,Juneau,AK
2001,4,13,Rye Beer,Road Rage Rye,Desert Edge Brewery,Salt Lake City,UT,Chazz Cat Rye,Mountain Sun Pub and Brewery,Boulder,CO,Catcher in the Rye,Rock Bottom Brewery,Englewood,CO
2001,7,29,Herb and Spice Beer,Orange Infusion,Elliott Bay Brewing Company,Seattle,WA,Holiday Spiced Ale,21st Amendment Brewery Café,San Francisco,CA,Cambridge Espresso Stout,John Harvard's Brew House,Braintree,MA
2001,37,27,Scottish-Style Ale,Caber Tossing Scottish Ale,Fox River Brewing Company,Oshkosh,WI,Laughing Lab Scottish Ale,Bristol Brewing Company,Colorado Springs,CO,Saint Arnold Oktoberfest,Saint Arnold Brewing,Houston,TX
2001,3,53,American-Style Wheat Ale or Lager,Grassfire Wheat,Hook & Ladder Brewing Company,Oakland,CA,Shiner Winter Ale,The Spoetzl Brewery,San Antonio,TX,Widmer Hefeweizen,Widmer Brothers Brewing Co.,Portland,OR
2001,40,46,American-Style Brown Ale,American Brown,Hub City Brewery,Lubbock,TX,Nut Brown,Red Rock Brewing Co.,Salt Lake City,UT,Midtown Brown,Boscos Brewing Company,Memphis,TN
2001,55,48,Barley Wine-Style Ale,Lost Coast Barleywine,Lost Coast Brewery,Eureka,CA,Bombshell Barleywine,Pizza Port Carlsbad Brewery / Port Brewing Co.,Carlsbad,CA,Barley Wine,Rohrbach Brewing Co.,Rochester,NY
2001,23,23,European-Style Dark / Münchner Dunkel,Damsel in Distress Dunkel,Mammoth Brewing Company,Mammoth Lakes,CA,Dunkles,Powerhouse Brewing Co.,Sebastopol,CA,Pious Monk Dunkel,Church Brew Works,Pittsburgh,PA
2001,27,20,German-Style Doppelbock,Scapegoat Doppelbock,Mickey Finn's Brewery,Libertyville,IL,Liberator Doppelbock,Angelic Brewing Co.,Madison,WI,Bell's Consecrator Dopplebock,Kalamazoo Brewing,Kalamazoo,MI
2001,42,84,German-Style Wheat Ale,Gudenteit Hefe-Weizen,Mickey Finn's Brewery,Libertyville,IL,Glockenspiel Weizenbock,Great Lakes Brewing,Cleveland,OH,Heidelberg Hefeweizen,Rocky River Brewing Co.,Sevierville,TN
2001,10,35,Experimental Beer,Czar Jack Bourbon Barrel Imperial Stout,Minneapolis Town Hall Brewery,Minneapolis,MN,Cuvee de Tomme,Pizza Port,Solana Beach,CA,Special Brew Lemon Lime,St. Ides Brewing Co.,Milwaukee,WI
2001,6,13,Chocolate / Cocoa Flavored Beer,Darth Delirium,Moose's Tooth Brewing Co.,Anchorage,AK,Chocolate Stout,Rogue Ales,Newport,OR,Oompa Loompa,Rocky River Brewing Co.,Rocky River,OH
2001,43,50,Belgian-Style Ale,Trippel Belgian Style Ale,New Belgium Brewing Company,Fort Collins,CO,Damnation,Russian River Brewing Company,Guerneville,CA,Abbey Belgian Style Ale,New Belgium Brewing Company,Fort Collins,CO
2001,44,45,Belgian- & French-Style Specialty Ale,La Folie,New Belgium Brewing Company,Fort Collins,CO,Liquid Sunshine,Rock Bottom,Westminster,CO,Artisian Saison,Rocky River Brewing Co.,Rocky River,OH
2001,5,40,Fruit Beer,Raspberry Tart,New Glarus Brewing Co.,New Glarus,WI,Belgian Style Red,New Glarus Brewing Co.,New Glarus,WI,Railway Razz,The Willoughby Brewing Co.,Willoughby,OH
2001,19,24,American-Style Specialty Lager,New South Lager,New South Brewing,Myrtle Beach,SC,Old Milwaukee Ice,Stroh Brewery Co.,Fogelsville,PA,St. Ides Malt Liquor,St. Ides Brewing Co.,Fogelsville,PA
2001,12,34,German-Style Pilsener,Tuppers' Hop Pocket Pils,Old Dominion Brewing Company,Ashburn,VA,Hanalei Lager,Honolulu Brewing Company LLC,Honolulu,HI,Blue Paddle Pilsner,New Belgium Brewing Company,Fort Collins,CO
2001,18,22,American-Style Premium Lager,Empire Lager,P.H. Woods Restaurant & Brewery,Moreno Valley,CA,Original Coors,Coors Brewing Co.,Golden,CO,Stroh,Stroh Brewery Co.,Fogelsville,PA
2001,17,22,American-Style Lager,Stag Beer,Pearl Brewing Co.,Fort Worth,TX,Red Dog,Plank Road Brewery,Milwaukee,WI,Pearl Lager,Pearl Brewing Co.,Fort Worth,TX
2001,14,21,Munich-Style Helles,Penn Gold,Pennsylvania Brewing Co.,Pittsburgh,PA,Lucknow Munich-Style Lager,Castle Springs Brewing Company,Moultonborough,NH,Ghost Pony Helles,Trap Rock Restaurant and Brewery,Berkeley Heights,NJ
2001,29,42,German-Style Kölsch / Köln-Style Kölsch,Pete's Wicked Helles Lager,Pete's Brewing Company,San Antonio,TX,Capitol Kolsch,Capitol City Brewing Company,Arlington,VA,Skinny Atlas Light,Empire Brewing Co. of Rochester,Rochester,NY
2001,22,49,German-Style Märzen / Oktoberfest,Uncle Otto's Oktoberfest,Portland Brewing,Portland,OR,Mueller Marzen,Springfield Brewing Company,Springfield,MO,Tabernash Oktoberfest,Tabernash Brewing Co.,Longmont,CO
2001,46,32,Brown Porter,MacTarnahan's Black Watch Cream Porter,Portland Brewing,Portland,OR,Molly's Titanic Brown Ale,Rock Bottom Brewery,Denver,CO,Paradise Lost Porter,Angelic Brewing Co.,Madison,WI
2001,51,36,Imperial Stout,Raven Maniac Stout,Prescott Brewing Company,Prescott,AZ,High Desert Imperial Stout,Sweetwater Tavern,Centreville,VA,Old Rasputin,North Coast Brewing Co.,Fort Bragg,CA
2001,38,29,Irish-Style Red Ale,3A - Abigail Adams Amber,Quincy Ships Brewing Company,Quincy,MA,Thoroughbred Red,Aiken Brewing Company,Aiken,SC,Starr Hill Amber Ale,Starr Hill,Charlottesville,VA
2001,28,61,Golden or Blonde Ale,Golden Wheat Ale,Russian River Brewing Company,Guerneville,CA,Old Faithful Ale,Grand Teton Brewing Co.,Victor,ID,Kiwanda Cream Ale,Pelican Pub & Brewery,Pacific City,OR
2001,16,32,American-Style Light Lager,Schaefer Light,Schaefer Brewing Co.,Fogelsville,PA,Stroh Light,Stroh Brewery Co.,Fogelsville,PA,Lone Star Light,Lone Star Brewing Co.,Milwaukee,WI
2001,33,98,American-Style India Pale Ale,Tumbleweed IPA,Sleeping Giant Brewing Company,Billings,MT,Wipeout IPA,Pizza Port Carlsbad Brewery / Port Brewing Co.,Carlsbad,CA,India Pelican Ale,Pelican Pub & Brewery,Pacific City,OR
2001,32,105,American-Style Pale Ale,SLO Brewing Co Extra Pale Ale,SLO Brewing,Paso Robles,CA,Emmett's Pale Ale,Emmett's Tavern Brewing Co.,West Dundee,IL,Mad Hatter Ale,New Holland Brewing Company,Holland,MI
2001,31,24,English-Style India Pale Ale,SLO Progress,SLO Brewing Company,San Luis Obispo,CA,Hoppyhour IPA,The Mash House Restaurant & Brewing Company -,Fayetteville,NC,India Pale Ale,Goose Island Beer Co.,Chicago,IL
2001,45,65,Robust Porter,Robust Porter,Smuttynose Brewing Company,Portsmouth,NH,Total Eclipse Black Ale,Hoppy Brewing Company,Sacramento,CA,Mocha Porter,Rogue Ales,Newport,OR
2001,20,29,Vienna-Style Lager,Snake River Lager,Snake River Brewing Co.,Jackson,WY,Dam Straight Lager,Dillon Dam Brewery,Dillon,CO,Sunset Amber,Coast Brewing Company,Biloxi,MS
2001,30,31,Classic English-Style Pale Ale,Custer's Last Ale,Snake River Brewing Co.,Jackson,WY,Breckenridge Pale Ale,Breckenridge Brewery,Denver,CO,Annadel Pale Ale,Third Street Ale Works,Santa Rosa,CA
2001,52,26,Old Ale or Strong Ale,Southampton Old Ale,Southampton Publick House,Southampton,NY,Old Stock Ale,North Coast Brewing Co.,Fort Bragg,CA,Wee Huey's Heavy,Big Horn Brewing Company,Tacoma,WA
2001,25,22,German-Style Schwarzbier,Black Forest Schwarzbier,Squatters Pub Brewery,Salt Lake City,UT,Springfield Schwarz Beer,John Harvard's Brew House,Wayne,PA,King's Peak,Uinta Brewing Company,Salt Lake City,UT
2001,47,17,Classic Irish-Style Dry Stout,Lord Stanley,Steelhead Brewing Co.,Irvine,CA,Celtic Stout,Fitzpatrick's,Iowa City,IA,Dark Starr Stout,Starr Hill,Charlottesville,VA
2001,54,34,Other Strong Ale or Lager,Hopasaurus Rex Imperial IPA,Steelhead Brewing Co.,Eugene,OR,Hearthside Wheatwine,Steelhead Brewing Co.,Eugene,OR,Cardiff,Glenwood Canyon Brewing Company,Glenwood Springs,CO
2001,39,44,English-Style Brown Ale,Sweet Georgia Brown,Sweetwater Brewing Co.,Atlanta,GA,Nut Brown Ale,Blackstone Restaurant & Brewery,Nashville,TN,Thunderbolt Brown,Pony Express Brewing,Olathe,KS
2001,2,29,American-Style Lager / Ale or Cream Ale,Taps Cream Ale,Taps Fish House and Brewery,Brea,CA,Holy Cow's Cream Ale,Holy Cow! Casino Café & Brewery,Las Vegas,NV,Iowa City Light,Fitzpatrick's,Iowa City,IA
2001,9,27,Specialty Honey Beer,Countdown Honey Brown,Thunder Canyon Brewery,Tucson,AZ,Jarre Creek Ranch Brewery Honey Brown Ale,Jarre Creek Ranch Brewery,Castle Rock,CO,Honey Rye Dopplebock,Flossmoor Station,Flossmoor,IL
2001,35,26,Bitter,Full Suspension Pale Ale,Utah Brewers Cooperative,Salt Lake City,UT,Dostal's Best Bitter,Dostal Alley BrewPub & Casino,Central City,CO,Cascade Ale,Deschutes Brewery,Bend,OR
2001,48,28,Foreign-Style Stout,Sofa King Stout,West Bros Brewery,Eugene,OR,Irish Stout,The Bellows Brew Crew,Watertown,WI,Space Stout,Laurelwood Public House & Brewery,Portland,OR
2001,11,15,Smoke Beer,,,,,Smokey the Beer,Blind Tiger Brewery & Restaurant,Topeka,KS,Stewart's Smoked Porter,Stewart's Brewing Co.,Bear,DE
2001,53,25,Strong Scotch Ale,,,,,Wee Heavy Ale,Capitol City Brewing Company,Arlington,VA,Wee Heavy,Iron Hill Brewery + Restaurant,Media,PA
2000,39,60,English-Style Brown Ale,Ghost Town Brown,5280 Roadhouse Brewery,Littleton,CO,Little Bandit Brown Ale,Northwoods Brewing Corp.,Eau Claire,WI,Twisted Brown Ale,Twisted Pine Brewing Co.,Boulder,CO
2000,29,47,German-Style Kölsch / Köln-Style Kölsch,Alcatraz Kolsch,Alcatraz Brewing Co.,Indianapolis,IN,Triple Screw Light Ale,Titanic Brewing Co.,Coral Gables,FL,Saint Arnold Fancy Lawnmower Beer,Saint Arnold Brewing Co.,Houston,TX
2000,3,49,American-Style Wheat Ale or Lager,High Rollers Wheat Beer,Anderson Valley Brewing Co.,Boonville,CA,Weiss Guy Wheat,Alcatraz Brewing Co.,Littleton,CO,Choc,Pete's Place,Krebs,OK
2000,16,22,American-Style Light Lager,Bud Light,Anheuser-Busch,St. Louis,MO,Stroh Light,Stroh Brewery Co.,Fogelsville,PA,Schaefer Light,Schaefer Brewing Co.,Fogelsville,PA
2000,32,104,American-Style Pale Ale,Telemark IPA,Backcountry Brewery & Restaurant,Frisco,CO,Mad Hatter Ale,New Holland Brewing Co.,Holland,MI,New River Pale Ale,New River Brewing Co.,Blacksburg,VA
2000,11,18,Smoke Beer,DeGroen's Rauchbock,Baltimore Brewing Co.,Baltimore,MD,Smoke,Rogue Ales,Newport,OR,Alaskan Smoked Porter,Alaskan Brewing Co.,Juneau,AK
2000,10,34,Experimental Beer,Boscos Juniper Stone Beer,Boscos Brewing Co.,Memphis,TN,Cuvee de Tomme,Pizza Port,Solana Beach,CA,Juniper Rye,BJ's Pizza Grill & Brewery,Brea,CA
2000,41,30,German-Style Brown Ale / Dusseldorf-Style Altbier,Boca Alt,Brewzzi,Boca Raton,FL,Alt Who Goes There?,General Lafayette Inn & Brewery,Lafayette Hill,PA,Dornbusch Alt,Dornbusch Brewing Co.,Ipswich,MA
2000,37,29,Scottish-Style Ale,Laughing Lab Scottish Ale,Bristol Brewing Co.,Colorado Springs,CO,Caber Tossing Scottish Ale,Fox River Brewing Co.,Oshkosh,WI,Saint Arnold Oktoberfest,Saint Arnold Brewing Co.,Houston,TX
2000,52,19,Strong Scotch Ale,Winter Ale,Buckhead Brewery & Grill,Stockbridge,GA,Prescott's Wee Heavy,Bitter End Bistro & Brewery,Austin,TX,McGilligan's Scotch Ale,Steelhead Brewing Co.,San Francisco,CA
2000,8,28,Specialty Beer,Aztec Amaranth Ale,Bulldog Brewing Co.,Fresno,CA,Captain Smith's Rye,Titanic Brewing Co.,Coral Gables,FL,Pullman Brown Ale,Flossmoor Station Brewing Co.,Flossmoor,IL
2000,15,23,European-Style Pilsener,Olde Buzzard Lager,Buzzards Bay Brewing,Westport,MA,Pinch Hit Pilsner,Sandlot Brewery at Coors Field,Denver,CO,Dortmunder,The Powerhouse Brewing Co.,Sebastopol,CA
